 ID,Date,Water Level / Niveau d'eau (m),Grade,Symbol / Symbole,QA/QC,Discharge / Débit (cms),Grade,Symbol / Symbole,QA/QC
08MH149,2018-04-18T04:32:00-08:00,47.706,,,1,,,,
08MH149,2018-04-18T04:37:00-08:00,47.702,,,1,,,,
08MH149,2018-04-18T04:42:00-08:00,47.701,,,1,,,,
08MH149,2018-04-18T04:47:00-08:00,47.699,,,1,,,,
08MH149,2018-04-18T04:52:00-08:00,47.698,,,1,,,,
08MH149,2018-04-18T04:57:00-08:00,47.685,,,1,,,,
08MH149,2018-04-18T05:02:00-08:00,47.684,,,1,,,,
08MH149,2018-04-18T05:07:00-08:00,47.692,,,1,,,,
08MH149,2018-04-18T05:12:00-08:00,47.683,,,1,,,,
08MH149,2018-04-18T05:17:00-08:00,47.682,,,1,,,,
08MH149,2018-04-18T05:22:00-08:00,47.691,,,1,,,,
08MH149,2018-04-18T05:27:00-08:00,47.680,,,1,,,,
08MH149,2018-04-18T05:32:00-08:00,47.685,,,1,,,,
08MH149,2018-04-18T05:37:00-08:00,47.681,,,1,,,,
08MH149,2018-04-18T05:42:00-08:00,47.675,,,1,,,,
08MH149,2018-04-18T05:47:00-08:00,47.683,,,1,,,,
08MH149,2018-04-18T05:52:00-08:00,47.680,,,1,,,,
08MH149,2018-04-18T05:57:00-08:00,47.679,,,1,,,,
08MH149,2018-04-18T06:02:00-08:00,47.676,,,1,,,,
08MH149,2018-04-18T06:07:00-08:00,47.675,,,1,,,,
08MH149,2018-04-18T06:12:00-08:00,47.683,,,1,,,,
08MH149,2018-04-18T06:17:00-08:00,47.683,,,1,,,,
08MH149,2018-04-18T06:22:00-08:00,47.680,,,1,,,,
08MH149,2018-04-18T06:27:00-08:00,47.678,,,1,,,,
08MH149,2018-04-18T06:32:00-08:00,47.677,,,1,,,,
08MH149,2018-04-18T06:37:00-08:00,47.677,,,1,,,,
08MH149,2018-04-18T06:42:00-08:00,47.678,,,1,,,,
08MH149,2018-04-18T06:47:00-08:00,47.678,,,1,,,,
08MH149,2018-04-18T06:52:00-08:00,47.672,,,1,,,,
08MH149,2018-04-18T06:57:00-08:00,47.676,,,1,,,,
08MH149,2018-04-18T07:02:00-08:00,47.673,,,1,,,,
08MH149,2018-04-18T07:07:00-08:00,47.669,,,1,,,,
08MH149,2018-04-18T07:12:00-08:00,47.668,,,1,,,,
08MH149,2018-04-18T07:17:00-08:00,47.670,,,1,,,,
08MH149,2018-04-18T07:22:00-08:00,47.672,,,1,,,,
08MH149,2018-04-18T07:27:00-08:00,47.671,,,1,,,,
08MH149,2018-04-18T07:32:00-08:00,47.671,,,1,,,,
08MH149,2018-04-18T07:37:00-08:00,47.670,,,1,,,,
08MH149,2018-04-18T07:42:00-08:00,47.670,,,1,,,,
08MH149,2018-04-18T07:47:00-08:00,47.660,,,1,,,,
08MH149,2018-04-18T07:52:00-08:00,47.661,,,1,,,,
08MH149,2018-04-18T07:57:00-08:00,47.663,,,1,,,,
08MH149,2018-04-18T08:02:00-08:00,47.653,,,1,,,,
08MH149,2018-04-18T08:07:00-08:00,47.663,,,1,,,,
08MH149,2018-04-18T08:12:00-08:00,47.654,,,1,,,,
08MH149,2018-04-18T08:17:00-08:00,47.657,,,1,,,,
08MH149,2018-04-18T08:22:00-08:00,47.653,,,1,,,,
08MH149,2018-04-18T08:27:00-08:00,47.651,,,1,,,,
08MH149,2018-04-18T08:32:00-08:00,47.653,,,1,,,,
08MH149,2018-04-18T08:37:00-08:00,47.655,,,1,,,,
08MH149,2018-04-18T08:42:00-08:00,47.646,,,1,,,,
08MH149,2018-04-18T08:47:00-08:00,47.660,,,1,,,,
08MH149,2018-04-18T08:52:00-08:00,47.662,,,1,,,,
08MH149,2018-04-18T08:57:00-08:00,47.655,,,1,,,,
08MH149,2018-04-18T09:02:00-08:00,47.659,,,1,,,,
08MH149,2018-04-18T09:07:00-08:00,47.652,,,1,,,,
08MH149,2018-04-18T09:12:00-08:00,47.656,,,1,,,,
08MH149,2018-04-18T09:17:00-08:00,47.649,,,1,,,,
08MH149,2018-04-18T09:22:00-08:00,47.653,,,1,,,,
08MH149,2018-04-18T09:27:00-08:00,47.647,,,1,,,,
08MH149,2018-04-18T09:32:00-08:00,47.652,,,1,,,,
08MH149,2018-04-18T09:37:00-08:00,47.646,,,1,,,,
08MH149,2018-04-18T09:42:00-08:00,47.651,,,1,,,,
08MH149,2018-04-18T09:47:00-08:00,47.653,,,1,,,,
08MH149,2018-04-18T09:52:00-08:00,47.647,,,1,,,,
08MH149,2018-04-18T09:57:00-08:00,47.647,,,1,,,,
08MH149,2018-04-18T10:02:00-08:00,47.645,,,1,,,,
08MH149,2018-04-18T10:07:00-08:00,47.643,,,1,,,,
08MH149,2018-04-18T10:12:00-08:00,47.648,,,1,,,,
08MH149,2018-04-18T10:17:00-08:00,47.638,,,1,,,,
08MH149,2018-04-18T10:22:00-08:00,47.643,,,1,,,,
08MH149,2018-04-18T10:27:00-08:00,47.637,,,1,,,,
08MH149,2018-04-18T10:32:00-08:00,47.647,,,1,,,,
08MH149,2018-04-18T10:37:00-08:00,47.642,,,1,,,,
08MH149,2018-04-18T10:42:00-08:00,47.641,,,1,,,,
08MH149,2018-04-18T10:47:00-08:00,47.637,,,1,,,,
08MH149,2018-04-18T10:52:00-08:00,47.635,,,1,,,,
08MH149,2018-04-18T10:57:00-08:00,47.634,,,1,,,,
08MH149,2018-04-18T11:02:00-08:00,47.629,,,1,,,,
08MH149,2018-04-18T11:07:00-08:00,47.634,,,1,,,,
08MH149,2018-04-18T11:12:00-08:00,47.632,,,1,,,,
08MH149,2018-04-18T11:17:00-08:00,47.627,,,1,,,,
08MH149,2018-04-18T11:22:00-08:00,47.630,,,1,,,,
08MH149,2018-04-18T11:27:00-08:00,47.634,,,1,,,,
08MH149,2018-04-18T11:32:00-08:00,47.628,,,1,,,,
08MH149,2018-04-18T11:37:00-08:00,47.634,,,1,,,,
08MH149,2018-04-18T11:42:00-08:00,47.630,,,1,,,,
08MH149,2018-04-18T11:47:00-08:00,47.635,,,1,,,,
08MH149,2018-04-18T11:52:00-08:00,47.637,,,1,,,,
08MH149,2018-04-18T11:57:00-08:00,47.629,,,1,,,,
08MH149,2018-04-18T12:02:00-08:00,47.632,,,1,,,,
08MH149,2018-04-18T12:07:00-08:00,47.619,,,1,,,,
08MH149,2018-04-18T12:12:00-08:00,47.626,,,1,,,,
08MH149,2018-04-18T12:17:00-08:00,47.627,,,1,,,,
08MH149,2018-04-18T12:22:00-08:00,47.626,,,1,,,,
08MH149,2018-04-18T12:27:00-08:00,47.623,,,1,,,,
08MH149,2018-04-18T12:32:00-08:00,47.617,,,1,,,,
08MH149,2018-04-18T12:37:00-08:00,47.617,,,1,,,,
08MH149,2018-04-18T12:42:00-08:00,47.619,,,1,,,,
08MH149,2018-04-18T12:47:00-08:00,47.619,,,1,,,,
08MH149,2018-04-18T12:52:00-08:00,47.613,,,1,,,,
08MH149,2018-04-18T12:57:00-08:00,47.617,,,1,,,,
08MH149,2018-04-18T13:02:00-08:00,47.616,,,1,,,,
08MH149,2018-04-18T13:07:00-08:00,47.617,,,1,,,,
08MH149,2018-04-18T13:12:00-08:00,47.608,,,1,,,,
08MH149,2018-04-18T13:17:00-08:00,47.610,,,1,,,,
08MH149,2018-04-18T13:22:00-08:00,47.614,,,1,,,,
08MH149,2018-04-18T13:27:00-08:00,47.613,,,1,,,,
08MH149,2018-04-18T13:32:00-08:00,47.610,,,1,,,,
08MH149,2018-04-18T13:37:00-08:00,47.604,,,1,,,,
08MH149,2018-04-18T13:42:00-08:00,47.612,,,1,,,,
08MH149,2018-04-18T13:47:00-08:00,47.603,,,1,,,,
08MH149,2018-04-18T13:52:00-08:00,47.604,,,1,,,,
08MH149,2018-04-18T13:57:00-08:00,47.601,,,1,,,,
08MH149,2018-04-18T14:02:00-08:00,47.606,,,1,,,,
08MH149,2018-04-18T14:07:00-08:00,47.600,,,1,,,,
08MH149,2018-04-18T14:12:00-08:00,47.598,,,1,,,,
08MH149,2018-04-18T14:17:00-08:00,47.602,,,1,,,,
08MH149,2018-04-18T14:22:00-08:00,47.597,,,1,,,,
08MH149,2018-04-18T14:27:00-08:00,47.602,,,1,,,,
08MH149,2018-04-18T14:32:00-08:00,47.597,,,1,,,,
08MH149,2018-04-18T14:37:00-08:00,47.595,,,1,,,,
08MH149,2018-04-18T14:42:00-08:00,47.599,,,1,,,,
08MH149,2018-04-18T14:47:00-08:00,47.592,,,1,,,,
08MH149,2018-04-18T14:52:00-08:00,47.588,,,1,,,,
08MH149,2018-04-18T14:57:00-08:00,47.595,,,1,,,,
08MH149,2018-04-18T15:02:00-08:00,47.594,,,1,,,,
08MH149,2018-04-18T15:07:00-08:00,47.591,,,1,,,,
08MH149,2018-04-18T15:12:00-08:00,47.589,,,1,,,,
08MH149,2018-04-18T15:17:00-08:00,47.591,,,1,,,,
08MH149,2018-04-18T15:22:00-08:00,47.597,,,1,,,,
08MH149,2018-04-18T15:27:00-08:00,47.584,,,1,,,,
08MH149,2018-04-18T15:32:00-08:00,47.588,,,1,,,,
08MH149,2018-04-18T15:37:00-08:00,47.591,,,1,,,,
08MH149,2018-04-18T15:42:00-08:00,47.592,,,1,,,,
08MH149,2018-04-18T15:47:00-08:00,47.587,,,1,,,,
08MH149,2018-04-18T15:52:00-08:00,47.583,,,1,,,,
08MH149,2018-04-18T15:57:00-08:00,47.590,,,1,,,,
08MH149,2018-04-18T16:02:00-08:00,47.588,,,1,,,,
08MH149,2018-04-18T16:07:00-08:00,47.581,,,1,,,,
08MH149,2018-04-18T16:12:00-08:00,47.585,,,1,,,,
08MH149,2018-04-18T16:17:00-08:00,47.580,,,1,,,,
08MH149,2018-04-18T16:22:00-08:00,47.590,,,1,,,,
08MH149,2018-04-18T16:27:00-08:00,47.578,,,1,,,,
08MH149,2018-04-18T16:32:00-08:00,47.577,,,1,,,,
08MH149,2018-04-18T16:37:00-08:00,47.578,,,1,,,,
08MH149,2018-04-18T16:42:00-08:00,47.583,,,1,,,,
08MH149,2018-04-18T16:47:00-08:00,47.571,,,1,,,,
08MH149,2018-04-18T16:52:00-08:00,47.579,,,1,,,,
08MH149,2018-04-18T16:57:00-08:00,47.579,,,1,,,,
08MH149,2018-04-18T17:02:00-08:00,47.573,,,1,,,,
08MH149,2018-04-18T17:07:00-08:00,47.569,,,1,,,,
08MH149,2018-04-18T17:12:00-08:00,47.569,,,1,,,,
08MH149,2018-04-18T17:17:00-08:00,47.574,,,1,,,,
08MH149,2018-04-18T17:22:00-08:00,47.578,,,1,,,,
08MH149,2018-04-18T17:27:00-08:00,47.576,,,1,,,,
08MH149,2018-04-18T17:32:00-08:00,47.567,,,1,,,,
08MH149,2018-04-18T17:37:00-08:00,47.576,,,1,,,,
08MH149,2018-04-18T17:42:00-08:00,47.575,,,1,,,,
08MH149,2018-04-18T17:47:00-08:00,47.576,,,1,,,,
08MH149,2018-04-18T17:52:00-08:00,47.565,,,1,,,,
08MH149,2018-04-18T17:57:00-08:00,47.573,,,1,,,,
08MH149,2018-04-18T18:02:00-08:00,47.567,,,1,,,,
08MH149,2018-04-18T18:07:00-08:00,47.567,,,1,,,,
08MH149,2018-04-18T18:12:00-08:00,47.562,,,1,,,,
08MH149,2018-04-18T18:17:00-08:00,47.565,,,1,,,,
08MH149,2018-04-18T18:22:00-08:00,47.566,,,1,,,,
08MH149,2018-04-18T18:27:00-08:00,47.556,,,1,,,,
08MH149,2018-04-18T18:32:00-08:00,47.557,,,1,,,,
08MH149,2018-04-18T18:37:00-08:00,47.556,,,1,,,,
08MH149,2018-04-18T18:42:00-08:00,47.559,,,1,,,,
08MH149,2018-04-18T18:47:00-08:00,47.552,,,1,,,,
08MH149,2018-04-18T18:52:00-08:00,47.546,,,1,,,,
08MH149,2018-04-18T18:57:00-08:00,47.560,,,1,,,,
08MH149,2018-04-18T19:02:00-08:00,47.548,,,1,,,,
08MH149,2018-04-18T19:07:00-08:00,47.548,,,1,,,,
08MH149,2018-04-18T19:12:00-08:00,47.547,,,1,,,,
08MH149,2018-04-18T19:17:00-08:00,47.552,,,1,,,,
08MH149,2018-04-18T19:22:00-08:00,47.550,,,1,,,,
08MH149,2018-04-18T19:27:00-08:00,47.550,,,1,,,,
08MH149,2018-04-18T19:32:00-08:00,47.550,,,1,,,,
08MH149,2018-04-18T19:37:00-08:00,47.550,,,1,,,,
08MH149,2018-04-18T19:42:00-08:00,47.550,,,1,,,,
08MH149,2018-04-18T19:47:00-08:00,47.537,,,1,,,,
08MH149,2018-04-18T19:52:00-08:00,47.548,,,1,,,,
08MH149,2018-04-18T19:57:00-08:00,47.549,,,1,,,,
08MH149,2018-04-18T20:02:00-08:00,47.540,,,1,,,,
08MH149,2018-04-18T20:07:00-08:00,47.542,,,1,,,,
08MH149,2018-04-18T20:12:00-08:00,47.549,,,1,,,,
08MH149,2018-04-18T20:17:00-08:00,47.542,,,1,,,,
08MH149,2018-04-18T20:22:00-08:00,47.543,,,1,,,,
08MH149,2018-04-18T20:27:00-08:00,47.543,,,1,,,,
08MH149,2018-04-18T20:32:00-08:00,47.540,,,1,,,,
08MH149,2018-04-18T20:37:00-08:00,47.540,,,1,,,,
08MH149,2018-04-18T20:42:00-08:00,47.539,,,1,,,,
08MH149,2018-04-18T20:47:00-08:00,47.535,,,1,,,,
08MH149,2018-04-18T20:52:00-08:00,47.536,,,1,,,,
08MH149,2018-04-18T20:57:00-08:00,47.533,,,1,,,,
08MH149,2018-04-18T21:02:00-08:00,47.539,,,1,,,,
08MH149,2018-04-18T21:07:00-08:00,47.540,,,1,,,,
08MH149,2018-04-18T21:12:00-08:00,47.540,,,1,,,,
08MH149,2018-04-18T21:17:00-08:00,47.539,,,1,,,,
08MH149,2018-04-18T21:22:00-08:00,47.528,,,1,,,,
08MH149,2018-04-18T21:27:00-08:00,47.531,,,1,,,,
08MH149,2018-04-18T21:32:00-08:00,47.533,,,1,,,,
08MH149,2018-04-18T21:37:00-08:00,47.534,,,1,,,,
08MH149,2018-04-18T21:42:00-08:00,47.524,,,1,,,,
08MH149,2018-04-18T21:47:00-08:00,47.524,,,1,,,,
08MH149,2018-04-18T21:52:00-08:00,47.529,,,1,,,,
08MH149,2018-04-18T21:57:00-08:00,47.532,,,1,,,,
08MH149,2018-04-18T22:02:00-08:00,47.524,,,1,,,,
08MH149,2018-04-18T22:07:00-08:00,47.522,,,1,,,,
08MH149,2018-04-18T22:12:00-08:00,47.525,,,1,,,,
08MH149,2018-04-18T22:17:00-08:00,47.528,,,1,,,,
08MH149,2018-04-18T22:22:00-08:00,47.515,,,1,,,,
08MH149,2018-04-18T22:27:00-08:00,47.517,,,1,,,,
08MH149,2018-04-18T22:32:00-08:00,47.520,,,1,,,,
08MH149,2018-04-18T22:37:00-08:00,47.525,,,1,,,,
08MH149,2018-04-18T22:42:00-08:00,47.513,,,1,,,,
08MH149,2018-04-18T22:47:00-08:00,47.517,,,1,,,,
08MH149,2018-04-18T22:52:00-08:00,47.521,,,1,,,,
08MH149,2018-04-18T22:57:00-08:00,47.510,,,1,,,,
08MH149,2018-04-18T23:02:00-08:00,47.513,,,1,,,,
08MH149,2018-04-18T23:07:00-08:00,47.515,,,1,,,,
08MH149,2018-04-18T23:12:00-08:00,47.508,,,1,,,,
08MH149,2018-04-18T23:17:00-08:00,47.513,,,1,,,,
08MH149,2018-04-18T23:22:00-08:00,47.515,,,1,,,,
08MH149,2018-04-18T23:27:00-08:00,47.503,,,1,,,,
08MH149,2018-04-18T23:32:00-08:00,47.506,,,1,,,,
08MH149,2018-04-18T23:37:00-08:00,47.508,,,1,,,,
08MH149,2018-04-18T23:42:00-08:00,47.512,,,1,,,,
08MH149,2018-04-18T23:47:00-08:00,47.503,,,1,,,,
08MH149,2018-04-18T23:52:00-08:00,47.506,,,1,,,,
08MH149,2018-04-18T23:57:00-08:00,47.506,,,1,,,,
08MH149,2018-04-19T00:02:00-08:00,47.504,,,1,,,,
08MH149,2018-04-19T00:07:00-08:00,47.497,,,1,,,,
08MH149,2018-04-19T00:12:00-08:00,47.502,,,1,,,,
08MH149,2018-04-19T00:17:00-08:00,47.498,,,1,,,,
08MH149,2018-04-19T00:22:00-08:00,47.498,,,1,,,,
08MH149,2018-04-19T00:27:00-08:00,47.504,,,1,,,,
08MH149,2018-04-19T00:32:00-08:00,47.500,,,1,,,,
08MH149,2018-04-19T00:37:00-08:00,47.498,,,1,,,,
08MH149,2018-04-19T00:42:00-08:00,47.497,,,1,,,,
08MH149,2018-04-19T00:47:00-08:00,47.495,,,1,,,,
08MH149,2018-04-19T00:52:00-08:00,47.492,,,1,,,,
08MH149,2018-04-19T00:57:00-08:00,47.489,,,1,,,,
08MH149,2018-04-19T01:02:00-08:00,47.487,,,1,,,,
08MH149,2018-04-19T01:07:00-08:00,47.496,,,1,,,,
08MH149,2018-04-19T01:12:00-08:00,47.495,,,1,,,,
08MH149,2018-04-19T01:17:00-08:00,47.493,,,1,,,,
08MH149,2018-04-19T01:22:00-08:00,47.492,,,1,,,,
08MH149,2018-04-19T01:27:00-08:00,47.492,,,1,,,,
08MH149,2018-04-19T01:32:00-08:00,47.490,,,1,,,,
08MH149,2018-04-19T01:37:00-08:00,47.488,,,1,,,,
08MH149,2018-04-19T01:42:00-08:00,47.476,,,1,,,,
08MH149,2018-04-19T01:47:00-08:00,47.472,,,1,,,,
08MH149,2018-04-19T01:52:00-08:00,47.480,,,1,,,,
08MH149,2018-04-19T01:57:00-08:00,47.476,,,1,,,,
08MH149,2018-04-19T02:02:00-08:00,47.472,,,1,,,,
08MH149,2018-04-19T02:07:00-08:00,47.477,,,1,,,,
08MH149,2018-04-19T02:12:00-08:00,47.476,,,1,,,,
08MH149,2018-04-19T02:17:00-08:00,47.471,,,1,,,,
08MH149,2018-04-19T02:22:00-08:00,47.476,,,1,,,,
08MH149,2018-04-19T02:27:00-08:00,47.476,,,1,,,,
08MH149,2018-04-19T02:32:00-08:00,47.472,,,1,,,,
08MH149,2018-04-19T02:37:00-08:00,47.469,,,1,,,,
08MH149,2018-04-19T02:42:00-08:00,47.470,,,1,,,,
08MH149,2018-04-19T02:47:00-08:00,47.475,,,1,,,,
08MH149,2018-04-19T02:52:00-08:00,47.472,,,1,,,,
08MH149,2018-04-19T02:57:00-08:00,47.468,,,1,,,,
08MH149,2018-04-19T03:02:00-08:00,47.466,,,1,,,,
08MH149,2018-04-19T03:07:00-08:00,47.461,,,1,,,,
08MH149,2018-04-19T03:12:00-08:00,47.469,,,1,,,,
08MH149,2018-04-19T03:17:00-08:00,47.468,,,1,,,,
08MH149,2018-04-19T03:22:00-08:00,47.462,,,1,,,,
08MH149,2018-04-19T03:27:00-08:00,47.465,,,1,,,,
08MH149,2018-04-19T03:32:00-08:00,47.462,,,1,,,,
08MH149,2018-04-19T03:37:00-08:00,47.467,,,1,,,,
08MH149,2018-04-19T03:42:00-08:00,47.465,,,1,,,,
08MH149,2018-04-19T03:47:00-08:00,47.463,,,1,,,,
08MH149,2018-04-19T03:52:00-08:00,47.465,,,1,,,,
08MH149,2018-04-19T03:57:00-08:00,47.454,,,1,,,,
08MH149,2018-04-19T04:02:00-08:00,47.463,,,1,,,,
08MH149,2018-04-19T04:07:00-08:00,47.461,,,1,,,,
08MH149,2018-04-19T04:12:00-08:00,47.450,,,1,,,,
08MH149,2018-04-19T04:17:00-08:00,47.460,,,1,,,,
08MH149,2018-04-19T04:22:00-08:00,47.455,,,1,,,,
08MH149,2018-04-19T04:27:00-08:00,47.457,,,1,,,,
08MH149,2018-04-19T04:32:00-08:00,47.454,,,1,,,,
08MH149,2018-04-19T04:37:00-08:00,47.454,,,1,,,,
08MH149,2018-04-19T04:42:00-08:00,47.456,,,1,,,,
08MH149,2018-04-19T04:47:00-08:00,47.447,,,1,,,,
08MH149,2018-04-19T04:52:00-08:00,47.451,,,1,,,,
08MH149,2018-04-19T04:57:00-08:00,47.455,,,1,,,,
08MH149,2018-04-19T05:02:00-08:00,47.447,,,1,,,,
08MH149,2018-04-19T05:07:00-08:00,47.453,,,1,,,,
08MH149,2018-04-19T05:12:00-08:00,47.447,,,1,,,,
08MH149,2018-04-19T05:17:00-08:00,47.442,,,1,,,,
08MH149,2018-04-19T05:22:00-08:00,47.448,,,1,,,,
08MH149,2018-04-19T05:27:00-08:00,47.443,,,1,,,,
08MH149,2018-04-19T05:32:00-08:00,47.438,,,1,,,,
08MH149,2018-04-19T05:37:00-08:00,47.441,,,1,,,,
08MH149,2018-04-19T05:42:00-08:00,47.435,,,1,,,,
08MH149,2018-04-19T05:47:00-08:00,47.443,,,1,,,,
08MH149,2018-04-19T05:52:00-08:00,47.444,,,1,,,,
08MH149,2018-04-19T05:57:00-08:00,47.438,,,1,,,,
08MH149,2018-04-19T06:02:00-08:00,47.437,,,1,,,,
08MH149,2018-04-19T06:07:00-08:00,47.430,,,1,,,,
08MH149,2018-04-19T06:12:00-08:00,47.430,,,1,,,,
08MH149,2018-04-19T06:17:00-08:00,47.432,,,1,,,,
08MH149,2018-04-19T06:22:00-08:00,47.435,,,1,,,,
08MH149,2018-04-19T06:27:00-08:00,47.429,,,1,,,,
08MH149,2018-04-19T06:32:00-08:00,47.424,,,1,,,,
08MH149,2018-04-19T06:37:00-08:00,47.431,,,1,,,,
08MH149,2018-04-19T06:42:00-08:00,47.431,,,1,,,,
08MH149,2018-04-19T06:47:00-08:00,47.427,,,1,,,,
08MH149,2018-04-19T06:52:00-08:00,47.424,,,1,,,,
08MH149,2018-04-19T06:57:00-08:00,47.422,,,1,,,,
08MH149,2018-04-19T07:02:00-08:00,47.421,,,1,,,,
08MH149,2018-04-19T07:07:00-08:00,47.430,,,1,,,,
08MH149,2018-04-19T07:12:00-08:00,47.420,,,1,,,,
08MH149,2018-04-19T07:17:00-08:00,47.420,,,1,,,,
08MH149,2018-04-19T07:22:00-08:00,47.421,,,1,,,,
08MH149,2018-04-19T07:27:00-08:00,47.421,,,1,,,,
08MH149,2018-04-19T07:32:00-08:00,47.420,,,1,,,,
08MH149,2018-04-19T07:37:00-08:00,47.413,,,1,,,,
08MH149,2018-04-19T07:42:00-08:00,47.416,,,1,,,,
08MH149,2018-04-19T07:47:00-08:00,47.422,,,1,,,,
08MH149,2018-04-19T07:52:00-08:00,47.418,,,1,,,,
08MH149,2018-04-19T07:57:00-08:00,47.416,,,1,,,,
08MH149,2018-04-19T08:02:00-08:00,47.412,,,1,,,,
08MH149,2018-04-19T08:07:00-08:00,47.412,,,1,,,,
08MH149,2018-04-19T08:12:00-08:00,47.411,,,1,,,,
08MH149,2018-04-19T08:17:00-08:00,47.410,,,1,,,,
08MH149,2018-04-19T08:22:00-08:00,47.412,,,1,,,,
08MH149,2018-04-19T08:27:00-08:00,47.411,,,1,,,,
08MH149,2018-04-19T08:32:00-08:00,47.412,,,1,,,,
08MH149,2018-04-19T08:37:00-08:00,47.403,,,1,,,,
08MH149,2018-04-19T08:42:00-08:00,47.404,,,1,,,,
08MH149,2018-04-19T08:47:00-08:00,47.410,,,1,,,,
08MH149,2018-04-19T08:52:00-08:00,47.400,,,1,,,,
08MH149,2018-04-19T08:57:00-08:00,47.403,,,1,,,,
08MH149,2018-04-19T09:02:00-08:00,47.401,,,1,,,,
08MH149,2018-04-19T09:07:00-08:00,47.401,,,1,,,,
08MH149,2018-04-19T09:12:00-08:00,47.404,,,1,,,,
08MH149,2018-04-19T09:17:00-08:00,47.395,,,1,,,,
08MH149,2018-04-19T09:22:00-08:00,47.399,,,1,,,,
08MH149,2018-04-19T09:27:00-08:00,47.401,,,1,,,,
08MH149,2018-04-19T09:32:00-08:00,47.394,,,1,,,,
08MH149,2018-04-19T09:37:00-08:00,47.388,,,1,,,,
08MH149,2018-04-19T09:42:00-08:00,47.393,,,1,,,,
08MH149,2018-04-19T09:47:00-08:00,47.394,,,1,,,,
08MH149,2018-04-19T09:52:00-08:00,47.394,,,1,,,,
08MH149,2018-04-19T09:57:00-08:00,47.396,,,1,,,,
08MH149,2018-04-19T10:02:00-08:00,47.397,,,1,,,,
08MH149,2018-04-19T10:07:00-08:00,47.391,,,1,,,,
08MH149,2018-04-19T10:12:00-08:00,47.393,,,1,,,,
08MH149,2018-04-19T10:17:00-08:00,47.397,,,1,,,,
08MH149,2018-04-19T10:22:00-08:00,47.389,,,1,,,,
08MH149,2018-04-19T10:27:00-08:00,47.391,,,1,,,,
08MH149,2018-04-19T10:32:00-08:00,47.394,,,1,,,,
08MH149,2018-04-19T10:37:00-08:00,47.385,,,1,,,,
08MH149,2018-04-19T10:42:00-08:00,47.391,,,1,,,,
08MH149,2018-04-19T10:47:00-08:00,47.385,,,1,,,,
08MH149,2018-04-19T10:52:00-08:00,47.390,,,1,,,,
08MH149,2018-04-19T10:57:00-08:00,47.386,,,1,,,,
08MH149,2018-04-19T11:02:00-08:00,47.384,,,1,,,,
08MH149,2018-04-19T11:07:00-08:00,47.383,,,1,,,,
08MH149,2018-04-19T11:12:00-08:00,47.381,,,1,,,,
08MH149,2018-04-19T11:17:00-08:00,47.384,,,1,,,,
08MH149,2018-04-19T11:22:00-08:00,47.384,,,1,,,,
08MH149,2018-04-19T11:27:00-08:00,47.381,,,1,,,,
08MH149,2018-04-19T11:32:00-08:00,47.374,,,1,,,,
08MH149,2018-04-19T11:37:00-08:00,47.385,,,1,,,,
08MH149,2018-04-19T11:42:00-08:00,47.372,,,1,,,,
08MH149,2018-04-19T11:47:00-08:00,47.376,,,1,,,,
08MH149,2018-04-19T11:52:00-08:00,47.380,,,1,,,,
08MH149,2018-04-19T11:57:00-08:00,47.378,,,1,,,,
08MH149,2018-04-19T12:02:00-08:00,47.372,,,1,,,,
08MH149,2018-04-19T12:07:00-08:00,47.369,,,1,,,,
08MH149,2018-04-19T12:12:00-08:00,47.377,,,1,,,,
08MH149,2018-04-19T12:17:00-08:00,47.369,,,1,,,,
08MH149,2018-04-19T12:22:00-08:00,47.366,,,1,,,,
08MH149,2018-04-19T12:27:00-08:00,47.371,,,1,,,,
08MH149,2018-04-19T12:32:00-08:00,47.367,,,1,,,,
08MH149,2018-04-19T12:37:00-08:00,47.359,,,1,,,,
08MH149,2018-04-19T12:42:00-08:00,47.358,,,1,,,,
08MH149,2018-04-19T12:47:00-08:00,47.366,,,1,,,,
08MH149,2018-04-19T12:52:00-08:00,47.357,,,1,,,,
08MH149,2018-04-19T12:57:00-08:00,47.364,,,1,,,,
08MH149,2018-04-19T13:02:00-08:00,47.356,,,1,,,,
08MH149,2018-04-19T13:07:00-08:00,47.361,,,1,,,,
08MH149,2018-04-19T13:12:00-08:00,47.359,,,1,,,,
08MH149,2018-04-19T13:17:00-08:00,47.353,,,1,,,,
08MH149,2018-04-19T13:22:00-08:00,47.354,,,1,,,,
08MH149,2018-04-19T13:27:00-08:00,47.355,,,1,,,,
08MH149,2018-04-19T13:32:00-08:00,47.351,,,1,,,,
08MH149,2018-04-19T13:37:00-08:00,47.351,,,1,,,,
08MH149,2018-04-19T13:42:00-08:00,47.357,,,1,,,,
08MH149,2018-04-19T13:47:00-08:00,47.351,,,1,,,,
08MH149,2018-04-19T13:52:00-08:00,47.348,,,1,,,,
08MH149,2018-04-19T13:57:00-08:00,47.349,,,1,,,,
08MH149,2018-04-19T14:02:00-08:00,47.346,,,1,,,,
08MH149,2018-04-19T14:07:00-08:00,47.352,,,1,,,,
08MH149,2018-04-19T14:12:00-08:00,47.345,,,1,,,,
08MH149,2018-04-19T14:17:00-08:00,47.338,,,1,,,,
08MH149,2018-04-19T14:22:00-08:00,47.344,,,1,,,,
08MH149,2018-04-19T14:27:00-08:00,47.338,,,1,,,,
08MH149,2018-04-19T14:32:00-08:00,47.343,,,1,,,,
